retriever,routing,lift,split,n,minilm_d_proxy_top1,minilm_fb_proxy_top1,minilm_d_proxy_best5,minilm_fb_proxy_best5,minilm_d_proxy_mean5,minilm_fb_proxy_mean5,minilm_d_same_reply_hit1,minilm_fb_same_reply_hit1,minilm_d_same_reply_hit5,minilm_fb_same_reply_hit5,minilm_d_group_hit1,minilm_fb_group_hit1,minilm_d_group_hit5,minilm_fb_group_hit5,bge_d_proxy_top1,bge_fb_proxy_top1,bge_d_proxy_best5,bge_fb_proxy_best5,bge_d_proxy_mean5,bge_fb_proxy_mean5,bge_d_same_reply_hit1,bge_fb_same_reply_hit1,bge_d_same_reply_hit5,bge_fb_same_reply_hit5,bge_d_group_hit1,bge_fb_group_hit1,bge_d_group_hit5,bge_fb_group_hit5,primary_ci_lo,primary_ci_hi,primary_wilcoxon_p,pct_top1_changed,pct_improved,pct_worsened
dense_minilm,none,laplace|abs,dev,319,0.0,0.7987618449503164,0.0,0.8803832341324199,0.0,0.7672271104208355,0.0,0.3072100313479624,0.0,0.4482758620689655,0.0,0.05642633228840126,0.0,0.07523510971786834,0.0,0.888014921293737,0.0,0.9296819026754194,0.0,0.8741539641794367,0.0,0.3072100313479624,0.0,0.4482758620689655,0.0,0.05642633228840126,0.0,0.07523510971786834,0.0,0.0,,0.0,0.0,0.0
dense_minilm,M1_global,laplace_eb_k2|std2,dev,319,-0.01432121006719371,0.7844406348831228,-0.011206575088366446,0.8691766590440535,-0.011253888729877978,0.7559732216909575,0.0,0.3072100313479624,-0.009404388714733543,0.438871473354232,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.0056688569743057774,0.8823460643194312,-0.0069843786637237455,0.9226975240116957,-0.005496694264367085,0.8686572699150695,0.0,0.3072100313479624,-0.009404388714733543,0.438871473354232,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.03188017961367684,0.0041534902773166845,0.10466730190667034,0.3761755485893417,0.16614420062695925,0.1974921630094044
dense_minilm,M1_global,laplace_eb_k10|std2,dev,319,-0.0058591331364032245,0.7929027118139133,-0.010397696149386583,0.8699855379830334,-0.008711676773699847,0.7585154336471356,-0.003134796238244514,0.30407523510971785,-0.009404388714733543,0.438871473354232,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.001900050613947423,0.8861148706797896,-0.006543707324419649,0.9231381953509997,-0.004353866532304817,0.869800097647132,-0.003134796238244514,0.30407523510971785,-0.009404388714733543,0.438871473354232,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.02156189750021668,0.010231573048535279,0.4096423098359909,0.3542319749216301,0.16300940438871472,0.1755485893416928
dense_minilm,M2_team,laplace|abs,dev,319,0.003487539387141649,0.8022493843374581,-0.010517620274265732,0.8698656138581542,0.015171339728381939,0.7823984501492173,0.006269592476489028,0.31347962382445144,0.009404388714733543,0.45768025078369906,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,0.0036204672158698676,0.8916353885096069,-0.00331217751233929,0.9263697251630801,0.007648228888975041,0.8818021930684117,0.006269592476489028,0.31347962382445144,0.009404388714733543,0.45768025078369906,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.014155050647097602,0.021682368802216155,0.3278475116803482,0.6238244514106583,0.26959247648902823,0.31974921630094044
dense_minilm,M2_team,laplace_eb_k2|abs,dev,319,0.019940134885262546,0.818701979835579,-0.0013483945385415726,0.8790348395938784,0.022925370415456617,0.790152480836292,0.03134796238244514,0.3385579937304075,0.01567398119122257,0.46394984326018807,-0.003134796238244514,0.05329153605015674,-0.003134796238244514,0.07210031347962383,0.012197435649584826,0.9002123569433218,0.0008007489775415499,0.930482651652961,0.011956128861089491,0.886110093040526,0.03134796238244514,0.3385579937304075,0.01567398119122257,0.46394984326018807,-0.003134796238244514,0.05329153605015674,-0.003134796238244514,0.07210031347962383,-0.00019511352541351382,0.040777336594686596,0.09314369839108073,0.46394984326018807,0.2507836990595611,0.19435736677115986
dense_minilm,M2_team,laplace_eb_k10|abs,dev,319,0.02045615908447478,0.8192180040347913,-0.003955052050303516,0.8764281820821164,0.023729150737621198,0.7909562611584566,0.034482758620689655,0.34169278996865204,0.006269592476489028,0.45454545454545453,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,0.011951127302684007,0.899966048596421,-0.0016363511638581565,0.9280455515115612,0.01196339616207494,0.8861173603415116,0.034482758620689655,0.34169278996865204,0.006269592476489028,0.45454545454545453,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,0.004307386910011496,0.03765036007272645,0.19128027678835258,0.49216300940438873,0.2445141065830721,0.22570532915360503
dense_minilm,M2_team,laplace|std0.5,dev,319,0.004331356399111613,0.8030932013494281,0.002701498684838274,0.8830847328172582,0.011893007420820875,0.7791201178416562,0.012539184952978056,0.31974921630094044,0.009404388714733543,0.45768025078369906,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.002031101515300595,0.8900460228090376,0.0008912428419418096,0.9305731455173613,0.005514463137683449,0.8796684273171201,0.012539184952978056,0.31974921630094044,0.009404388714733543,0.45768025078369906,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,-0.0019516813554173354,0.010902775658242004,0.7167319204928477,0.13166144200626959,0.06269592476489028,0.05956112852664577
dense_minilm,M2_team,laplace_eb_k2|std0.5,dev,319,0.009814307116976352,0.8085761520672928,0.004946913932184441,0.8853301480646044,0.015309519430499836,0.7825366298513352,0.012539184952978056,0.31974921630094044,0.012539184952978056,0.4608150470219436,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.006678591327607445,0.8946935126213444,0.0016803898407747753,0.9313622925161942,0.006977207066497084,0.8811311712459337,0.012539184952978056,0.31974921630094044,0.012539184952978056,0.4608150470219436,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.0016543201675936346,0.018211579676075222,0.02067111356691231,0.10344827586206896,0.06583072100313479,0.02821316614420063
dense_minilm,M2_team,laplace_eb_k10|std0.5,dev,319,0.007875947743000282,0.8066377926933167,0.0020740810419698492,0.8824573151743897,0.014236080174722639,0.7814631905955581,0.018808777429467086,0.32601880877742945,0.012539184952978056,0.4608150470219436,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.004984455235699501,0.8929993765294365,0.0006485639321019283,0.9303304666075213,0.006614192414059533,0.880768156593496,0.018808777429467086,0.32601880877742945,0.012539184952978056,0.4608150470219436,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.0018869028616474712,0.014562261363835913,0.09553225749477286,0.11285266457680251,0.06269592476489028,0.0438871473354232
dense_minilm,M2_team,laplace|std1,dev,319,0.003500475358439837,0.8022623203087563,0.0028943596028235263,0.8832775937352435,0.019724073637055004,0.7869511840578906,0.012539184952978056,0.31974921630094044,0.012539184952978056,0.4608150470219436,0.0,0.05642633228840126,0.0,0.07523510971786834,0.0025892864013540334,0.8906042076950911,0.0017772528071388555,0.9314591554825582,0.009286819449786484,0.8834407836292231,0.012539184952978056,0.31974921630094044,0.012539184952978056,0.4608150470219436,0.0,0.05642633228840126,0.0,0.07523510971786834,-0.004387681349691552,0.012049054480551925,0.8521430937068258,0.25391849529780564,0.12225705329153605,0.11598746081504702
dense_minilm,M2_team,laplace_eb_k2|std1,dev,319,0.013806036390294102,0.8125678813406105,0.005603912668915752,0.8859871468013357,0.025007327849214726,0.7922344382700501,0.018808777429467086,0.32601880877742945,0.018808777429467086,0.4670846394984326,0.0,0.05642633228840126,0.003134796238244514,0.07836990595611286,0.008692693373999999,0.896707614667737,0.002288680838940659,0.93197058351436,0.012058279506838807,0.8862122436862756,0.018808777429467086,0.32601880877742945,0.018808777429467086,0.4670846394984326,0.0,0.05642633228840126,0.003134796238244514,0.07836990595611286,0.0029408901275885893,0.025848423850176657,0.05938543519790937,0.21630094043887146,0.12225705329153605,0.08150470219435736
dense_minilm,M2_team,laplace_eb_k10|std1,dev,319,0.01097480048860502,0.8097366454389215,0.00611569571270838,0.8864989298451283,0.021365091414847718,0.7885922018356832,0.01567398119122257,0.322884012539185,0.01567398119122257,0.46394984326018807,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.007387056619769727,0.8954019779135067,0.002153342046707775,0.9318352447221272,0.010111802797706147,0.8842657669771427,0.01567398119122257,0.322884012539185,0.01567398119122257,0.46394984326018807,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.0014482884332070532,0.021411807061432846,0.21801057567108162,0.21630094043887146,0.11598746081504702,0.0877742946708464
