retriever,routing,lift,split,n,minilm_d_proxy_top1,minilm_fb_proxy_top1,minilm_d_proxy_best5,minilm_fb_proxy_best5,minilm_d_proxy_mean5,minilm_fb_proxy_mean5,minilm_d_same_reply_hit1,minilm_fb_same_reply_hit1,minilm_d_same_reply_hit5,minilm_fb_same_reply_hit5,minilm_d_group_hit1,minilm_fb_group_hit1,minilm_d_group_hit5,minilm_fb_group_hit5,bge_d_proxy_top1,bge_fb_proxy_top1,bge_d_proxy_best5,bge_fb_proxy_best5,bge_d_proxy_mean5,bge_fb_proxy_mean5,bge_d_same_reply_hit1,bge_fb_same_reply_hit1,bge_d_same_reply_hit5,bge_fb_same_reply_hit5,bge_d_group_hit1,bge_fb_group_hit1,bge_d_group_hit5,bge_fb_group_hit5,primary_ci_lo,primary_ci_hi,primary_wilcoxon_p,pct_top1_changed,pct_improved,pct_worsened
dense_minilm,none,laplace|abs,dev,319,0.0,0.7987618449503164,0.0,0.8803832341324199,0.0,0.7672271104208355,0.0,0.3072100313479624,0.0,0.4482758620689655,0.0,0.05642633228840126,0.0,0.07523510971786834,0.0,0.888014921293737,0.0,0.9296819026754194,0.0,0.8741539641794367,0.0,0.3072100313479624,0.0,0.4482758620689655,0.0,0.05642633228840126,0.0,0.07523510971786834,0.0,0.0,,0.0,0.0,0.0
dense_minilm,M1_global,laplace|abs,dev,319,-0.05366657437248663,0.7450952705778299,-0.052031096713296296,0.8283521374191236,-0.055871307319701656,0.7113558031011338,-0.018808777429467086,0.2884012539184953,-0.0219435736677116,0.4263322884012539,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.025117130488811243,0.8628977908049258,-0.02418421764732528,0.9054976850280941,-0.026561367025943385,0.8475925971534932,-0.018808777429467086,0.2884012539184953,-0.0219435736677116,0.4263322884012539,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.07633423573048463,-0.031518383697843114,1.1639547888930225e-05,0.40752351097178685,0.11598746081504702,0.26959247648902823
dense_minilm,M1_global,laplace_eb_k2|abs,dev,319,-0.09259146766088973,0.7061703772894268,-0.07392142974657699,0.8064618043858429,-0.0822999773891555,0.68492713303168,-0.034482758620689655,0.2727272727272727,-0.03761755485893417,0.4106583072100313,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.04150924563034201,0.846505675663395,-0.036492141249785226,0.8931897614256341,-0.03727935343326819,0.8368746107461683,-0.034482758620689655,0.2727272727272727,-0.03761755485893417,0.4106583072100313,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.1210412568330975,-0.06564997029184222,5.5400759369439794e-09,0.6144200626959248,0.18495297805642633,0.4012539184952978
dense_minilm,M1_global,laplace_eb_k10|abs,dev,319,-0.08001643630638018,0.7187454086439363,-0.06420591496935459,0.8161773191630654,-0.07675474771184608,0.6904723627089894,-0.0219435736677116,0.2852664576802508,-0.03134796238244514,0.4169278996865204,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.0362081068062857,0.8518068144874513,-0.03222442850423831,0.897457474171181,-0.034861805371729934,0.8392921588077067,-0.0219435736677116,0.2852664576802508,-0.03134796238244514,0.4169278996865204,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.10730887126866552,-0.054301106784095686,7.294692599304248e-08,0.5799373040752351,0.1786833855799373,0.3667711598746082
dense_minilm,M1_global,laplace|std0.5,dev,319,-0.0002877238589020732,0.7984741210914144,-0.0004447200642110412,0.8799385140682089,0.0017788468950594464,0.7690059573158948,0.003134796238244514,0.3103448275862069,0.0,0.4482758620689655,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-5.504741190369226e-05,0.8879598738818333,-0.0006217648243081981,0.9290601378511112,0.0007779135973102263,0.8749318777767469,0.003134796238244514,0.3103448275862069,0.0,0.4482758620689655,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.0034908809678681593,0.0031680048960129647,0.33947890807294845,0.08463949843260188,0.03134796238244514,0.047021943573667714
dense_minilm,M1_global,laplace_eb_k2|std0.5,dev,319,0.003067998583413964,0.8018298435337304,-0.0015302903973570439,0.8788529437350628,0.0008905301273429662,0.7681176405481783,0.0,0.3072100313479624,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,0.0012270690505407447,0.8892419903442778,-0.001216414206453999,0.9284654884689654,8.617288266603674e-05,0.8742401370621027,0.0,0.3072100313479624,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.0024637352897082,0.00915660688122238,0.5310138434457455,0.14733542319749215,0.08150470219435736,0.05956112852664577
dense_minilm,M1_global,laplace_eb_k10|std0.5,dev,319,0.002557042530711542,0.801318887481028,-0.0015126251875419976,0.8788706089448779,0.001041398648184296,0.7682685090690198,0.003134796238244514,0.3103448275862069,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,0.0011278323618969573,0.889142753655634,-0.0012736298073795522,0.9284082728680398,3.11516855951396e-05,0.8741851158650318,0.003134796238244514,0.3103448275862069,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.002995881704514303,0.008632390152044053,0.6743927287460231,0.14420062695924765,0.07836990595611286,0.05956112852664577
dense_minilm,M1_global,laplace|std1,dev,319,0.00244797032828615,0.8012098152786026,-0.0010264691514281269,0.8793567649809918,0.0010877719820479982,0.7683148824028834,0.009404388714733543,0.3166144200626959,0.006269592476489028,0.45454545454545453,-0.003134796238244514,0.05329153605015674,-0.006269592476489028,0.06896551724137931,0.0013763056279723546,0.8893912269217094,-0.000884573100876285,0.9287973295745431,0.00047720934156340075,0.8746311735210003,0.009404388714733543,0.3166144200626959,0.006269592476489028,0.45454545454545453,-0.003134796238244514,0.05329153605015674,-0.006269592476489028,0.06896551724137931,-0.002382830514055808,0.007865109348371858,0.9643706868158897,0.11285266457680251,0.047021943573667714,0.05642633228840126
dense_minilm,M1_global,laplace_eb_k2|std1,dev,319,0.007812175549403253,0.8065740204997197,-0.008093245911373987,0.872289988221046,-0.000645706445258987,0.7665814039755765,0.0,0.3072100313479624,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,0.0036013746710032877,0.8916162959647402,-0.004744867172360794,0.9249370355030586,-0.000389833771696658,0.87376413040774,0.0,0.3072100313479624,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-6.16541500188713e-05,0.016935111488563033,0.2786416696610894,0.21630094043887146,0.11598746081504702,0.08463949843260188
dense_minilm,M1_global,laplace_eb_k10|std1,dev,319,0.0066243790347000646,0.8053862239850166,-0.006599997558563854,0.873783236573856,-0.0003139960588332627,0.7669131143620022,0.0,0.3072100313479624,0.012539184952978056,0.4608150470219436,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,0.00306812199679288,0.8910830432905299,-0.0039037587500664883,0.925778143925353,-0.00021865255780354503,0.873935311621633,0.0,0.3072100313479624,0.012539184952978056,0.4608150470219436,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.0011058484808451326,0.015432759412917581,0.3492843821223469,0.20689655172413793,0.11285266457680251,0.08150470219435736
dense_minilm,M1_global,laplace|std2,dev,319,-0.006975336134620595,0.7917865088156959,-0.0041944248175546294,0.8761888093148653,-0.010774155731858881,0.7564529546889766,0.009404388714733543,0.3166144200626959,-0.003134796238244514,0.445141065830721,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.0032788140459867852,0.8847361072477502,-0.0019218622703910996,0.9277600404050282,-0.0052543397794322915,0.8688996244000042,0.009404388714733543,0.3166144200626959,-0.003134796238244514,0.445141065830721,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.018652052932118177,0.004111796916465399,0.4738881202703862,0.19435736677115986,0.08463949843260188,0.09717868338557993
