retriever,routing,lift,split,n,minilm_d_proxy_top1,minilm_fb_proxy_top1,minilm_d_proxy_best5,minilm_fb_proxy_best5,minilm_d_proxy_mean5,minilm_fb_proxy_mean5,minilm_d_same_reply_hit1,minilm_fb_same_reply_hit1,minilm_d_same_reply_hit5,minilm_fb_same_reply_hit5,minilm_d_group_hit1,minilm_fb_group_hit1,minilm_d_group_hit5,minilm_fb_group_hit5,bge_d_proxy_top1,bge_fb_proxy_top1,bge_d_proxy_best5,bge_fb_proxy_best5,bge_d_proxy_mean5,bge_fb_proxy_mean5,bge_d_same_reply_hit1,bge_fb_same_reply_hit1,bge_d_same_reply_hit5,bge_fb_same_reply_hit5,bge_d_group_hit1,bge_fb_group_hit1,bge_d_group_hit5,bge_fb_group_hit5,primary_ci_lo,primary_ci_hi,primary_wilcoxon_p,pct_top1_changed,pct_improved,pct_worsened
dense_minilm,M4_intersection,laplace|abs,dev,319,-0.05999795607872144,0.738763888871595,-0.06564575200170558,0.8147374821307144,-0.05801009137685584,0.7092170190439796,0.034482758620689655,0.34169278996865204,0.009404388714733543,0.45768025078369906,0.003134796238244514,0.05956112852664577,0.006269592476489028,0.08150470219435736,-0.030619404158995816,0.8573955171347412,-0.03159453876339904,0.8980873639120204,-0.03040533114376487,0.8437486330356718,0.034482758620689655,0.34169278996865204,0.009404388714733543,0.45768025078369906,0.003134796238244514,0.05956112852664577,0.006269592476489028,0.08150470219435736,-0.08633659437742539,-0.033574252341491535,0.00020584124428910127,0.5642633228840125,0.2006269592476489,0.329153605015674
dense_minilm,M4_intersection,laplace_eb_k2|abs,dev,319,-0.046297758829350756,0.7524640861209657,-0.058181003623621594,0.8222022305087984,-0.04433452639740463,0.7228925840234309,0.04075235109717868,0.34796238244514105,0.025078369905956112,0.47335423197492166,0.003134796238244514,0.05956112852664577,0.006269592476489028,0.08150470219435736,-0.023364128737614072,0.8646507925561229,-0.028673480483805497,0.9010084221916139,-0.02362189502177941,0.8505320691576572,0.04075235109717868,0.34796238244514105,0.025078369905956112,0.47335423197492166,0.003134796238244514,0.05956112852664577,0.006269592476489028,0.08150470219435736,-0.07264607300176096,-0.020912997040979372,0.006864024113539585,0.45454545454545453,0.18808777429467086,0.25705329153605017
dense_minilm,M4_intersection,laplace_eb_k10|abs,dev,319,-0.031142599004843393,0.767619245945473,-0.0431294838276029,0.8372537503048171,-0.03532305574949633,0.7319040546713391,0.034482758620689655,0.34169278996865204,0.018808777429467086,0.4670846394984326,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,-0.01605339147454145,0.8719615298191955,-0.022007850457134666,0.9076740522182847,-0.01871850279431358,0.855435461385123,0.034482758620689655,0.34169278996865204,0.018808777429467086,0.4670846394984326,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,-0.053322501023676604,-0.008454471000624974,0.08816620573411085,0.38557993730407525,0.16927899686520376,0.19122257053291536
dense_minilm,M4_intersection,laplace|std0.5,dev,319,0.004611286763860888,0.8033731317141773,-0.0004653753158067087,0.8799178588166132,0.006068025314508933,0.7732951357353444,0.009404388714733543,0.3166144200626959,0.018808777429467086,0.4670846394984326,-0.003134796238244514,0.05329153605015674,0.006269592476489028,0.08150470219435736,0.0034213759308698408,0.8914362972246068,-0.00018793195018947684,0.9294939707252299,0.0027441664549250587,0.8768981306343617,0.009404388714733543,0.3166144200626959,0.018808777429467086,0.4670846394984326,-0.003134796238244514,0.05329153605015674,0.006269592476489028,0.08150470219435736,-0.0032138097062006264,0.012480795601832453,0.4774914701895919,0.18495297805642633,0.0877742946708464,0.08150470219435736
dense_minilm,M4_intersection,laplace_eb_k2|std0.5,dev,319,0.00501825616090649,0.803780101111223,-0.00027687366479616556,0.8801063604676238,0.007688832479210857,0.7749159429000464,0.009404388714733543,0.3166144200626959,0.01567398119122257,0.46394984326018807,-0.003134796238244514,0.05329153605015674,0.006269592476489028,0.08150470219435736,0.0039803742615033095,0.8919952955552403,-0.00018964478962100038,0.9294922578857984,0.003250900985305212,0.8774048651647417,0.009404388714733543,0.3166144200626959,0.01567398119122257,0.46394984326018807,-0.003134796238244514,0.05329153605015674,0.006269592476489028,0.08150470219435736,-0.002660803367211527,0.01286094537279262,0.3616451100155419,0.16300940438871472,0.08463949843260188,0.07210031347962383
dense_minilm,M4_intersection,laplace_eb_k10|std0.5,dev,319,0.006896113153535371,0.8056579581038519,0.0018956808834614052,0.8822789150158813,0.007799177133364363,0.7750262875541998,0.009404388714733543,0.3166144200626959,0.01567398119122257,0.46394984326018807,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,0.004482660547692948,0.8924975818414299,0.0007600847830219328,0.9304419874584413,0.0034587026576637105,0.8776126668371004,0.009404388714733543,0.3166144200626959,0.01567398119122257,0.46394984326018807,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,0.001614353151810954,0.01329158086995345,0.47990398439711157,0.14733542319749215,0.06896551724137931,0.06269592476489028
dense_minilm,M4_intersection,laplace|std1,dev,319,-0.000623290161354041,0.7981385547889625,-0.00013273571352226233,0.8802504984188977,0.005406398333165337,0.7726335087540007,0.01567398119122257,0.322884012539185,0.02821316614420063,0.47648902821316613,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,0.001405485931982441,0.8894204072257195,-4.8205022901576885e-05,0.9296336976525178,0.0022946318302034968,0.8764485960096402,0.01567398119122257,0.322884012539185,0.02821316614420063,0.47648902821316613,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,-0.012216526245388866,0.009980723669396296,0.8141947062629618,0.26959247648902823,0.11912225705329153,0.13166144200626959
dense_minilm,M4_intersection,laplace_eb_k2|std1,dev,319,0.008150863107936135,0.8069127080582527,0.0020686607562636133,0.8824518948886836,0.009810755983415442,0.7770378664042509,0.01567398119122257,0.322884012539185,0.0219435736677116,0.4702194357366771,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,0.0054168037859997405,0.8934317250797368,0.0005450732655659738,0.9302269759409854,0.004451628874835551,0.8786055930542722,0.01567398119122257,0.322884012539185,0.0219435736677116,0.4702194357366771,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,-0.0009288484251074096,0.017337952972299252,0.3944957880941765,0.22570532915360503,0.11285266457680251,0.10658307210031348
dense_minilm,M4_intersection,laplace_eb_k10|std1,dev,319,0.011201270134845124,0.8099631150851616,0.001492918285082874,0.8818761524175028,0.009898387605680566,0.777125498026516,0.012539184952978056,0.31974921630094044,0.0219435736677116,0.4702194357366771,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,0.006237339637122558,0.8942522609308595,0.00038279859249868364,0.9300647012679181,0.0042582362423122504,0.878412200421749,0.012539184952978056,0.31974921630094044,0.0219435736677116,0.4702194357366771,0.0,0.05642633228840126,0.006269592476489028,0.08150470219435736,0.004484744977241026,0.0191649739715186,0.07311654378063953,0.20689655172413793,0.10344827586206896,0.0877742946708464
dense_minilm,M4_intersection,laplace|std2,dev,319,-0.026747590987753346,0.7720142539625631,-0.012569550249643834,0.8678136838827761,-0.018637253453832436,0.748589856967003,0.025078369905956112,0.3322884012539185,0.012539184952978056,0.4608150470219436,0.003134796238244514,0.05956112852664577,0.003134796238244514,0.07836990595611286,-0.012506256282890104,0.8755086650108469,-0.0054055605562503065,0.9242763421191691,-0.009199806421901739,0.8649541577575348,0.025078369905956112,0.3322884012539185,0.012539184952978056,0.4608150470219436,0.003134796238244514,0.05956112852664577,0.003134796238244514,0.07836990595611286,-0.04552558671834887,-0.008664249838986763,0.026555547850657696,0.36990595611285265,0.14420062695924765,0.20689655172413793
dense_minilm,M4_intersection,laplace_eb_k2|std2,dev,319,-0.010425486359570094,0.7883363585907464,-0.000779735257259357,0.8796034988751605,-0.0028519041135580212,0.7643752063072774,0.02821316614420063,0.335423197492163,0.0219435736677116,0.4702194357366771,0.003134796238244514,0.05956112852664577,0.003134796238244514,0.07836990595611286,-0.0036006470832705122,0.8844142742104665,-0.0008218486480952057,0.9288600540273242,-0.0017733608106834382,0.8723806033687531,0.02821316614420063,0.335423197492163,0.0219435736677116,0.4702194357366771,0.003134796238244514,0.05956112852664577,0.003134796238244514,0.07836990595611286,-0.0276784073803749,0.006767155091368755,0.5881394134839553,0.3103448275862069,0.14420062695924765,0.15987460815047022
dense_minilm,M4_intersection,laplace_eb_k10|std2,dev,319,-0.002609891530862049,0.7961519534194544,0.004972374925045384,0.8853556090574654,0.0008857531327065229,0.768112863553542,0.025078369905956112,0.3322884012539185,0.02821316614420063,0.47648902821316613,0.003134796238244514,0.05956112852664577,0.003134796238244514,0.07836990595611286,-0.0005359698238791344,0.8874789514698579,0.001656148874647565,0.931338051550067,7.488686462928516e-05,0.8742288510440659,0.025078369905956112,0.3322884012539185,0.02821316614420063,0.47648902821316613,0.003134796238244514,0.05956112852664577,0.003134796238244514,0.07836990595611286,-0.017049933273964167,0.010826304347070383,0.8297934973908325,0.27586206896551724,0.11598746081504702,0.14106583072100312
