experiment_id,ticket_id,expected_team,expected_class,baseline_cosine,feedback_cosine,delta_cosine,baseline_rouge,feedback_rouge,delta_rouge,baseline_top1_faiss,top5_faiss_mean,retrieval_margin,top5_spread,retrieval_overlap,gate_active
baseline_dev_conditioned_continuous,R-122,(GI-CF) Robot Process Automation,admin_rights,0.7280417680740356,0.7280417680740356,0.0,0.09334889148191365,0.09334889148191365,0.0,0.914478063583374,0.8401816487312317,0.06476229429244995,0.10748255252838135,5,False
baseline_dev_conditioned_continuous,R-1224,(GI-UX) Group,software_license,0.45067286491394043,0.45067286491394043,0.0,0.06214689265536724,0.06214689265536724,0.0,0.6593998670578003,0.646751880645752,0.007664799690246582,0.022843122482299805,5,False
baseline_dev_conditioned_continuous,R-1222,"(GI-IaaS) Network Cloud (Azure, Remote Access)",other,0.47210633754730225,0.47210633754730225,0.0,0.13015873015873017,0.13015873015873017,0.0,0.5569139122962952,0.5306946039199829,0.003121674060821533,0.06302908062934875,5,False
baseline_dev_conditioned_continuous,R-1232,(GI-UX) Network Access,vpn_access,0.5254586338996887,0.5254586338996887,0.0,0.2657342657342658,0.2657342657342658,0.0,0.6103602647781372,0.5106161236763,0.041660189628601074,0.1528177261352539,5,False
baseline_dev_conditioned_continuous,R-125,(GI-IaaS) Development Platform,software_license,0.8222970962524414,0.8222970962524414,0.0,0.2950819672131147,0.2950819672131147,0.0,0.7871624231338501,0.7837808728218079,0.0,0.010962128639221191,5,False
baseline_dev_conditioned_continuous,R-1255,(GI-UX) Group,offboarding,0.8886306285858154,0.8886306285858154,0.0,0.8235294117647058,0.8235294117647058,0.0,0.9661756157875061,0.962914764881134,0.002243518829345703,0.0052291154861450195,5,False
baseline_dev_conditioned_continuous,R-1240,(GI-UX) File & Print,admin_rights,0.5266905426979065,0.5266905426979065,0.0,0.13008130081300812,0.13008130081300812,0.0,0.684263288974762,0.6040781736373901,0.08123141527175903,0.12040400505065918,5,False
baseline_dev_conditioned_continuous,R-1256,(GI-UX) Account Management,offboarding,0.9939850568771362,0.9939850568771362,0.0,0.912280701754386,0.912280701754386,0.0,0.9694370031356812,0.9598523378372192,0.006566524505615234,0.016037046909332275,5,False
baseline_dev_conditioned_continuous,R-1260,(GI-UX) Group,onboarding,0.5685027837753296,0.5685027837753296,0.0,0.42105263157894735,0.42105263157894735,0.0,0.968852698802948,0.9665477871894836,0.0003382563591003418,0.006684303283691406,5,False
baseline_dev_conditioned_continuous,R-1263,(GI-UX) Group,onboarding,0.16121014952659607,0.16121014952659607,0.0,0.06622516556291391,0.06622516556291391,0.0,0.914031982421875,0.9013280868530273,0.00977790355682373,0.02123171091079712,5,False
baseline_dev_conditioned_continuous,R-1275,(GI-CF) Robot Process Automation,admin_rights,0.7032361030578613,0.7032361030578613,0.0,0.15824175824175826,0.15824175824175826,0.0,0.9366686344146729,0.8972736597061157,0.027744650840759277,0.07879102230072021,5,False
baseline_dev_conditioned_continuous,R-1271,(GI-IaaS) Development Platform,project_tools,0.11856870353221893,0.11856870353221893,0.0,0.1276595744680851,0.1276595744680851,0.0,0.5093199610710144,0.4925324022769928,0.003688514232635498,0.040130943059921265,5,False
baseline_dev_conditioned_continuous,R-1291,(GI-IaaS) Development Platform,project_tools,0.6385020613670349,0.6385020613670349,0.0,0.2619047619047619,0.2619047619047619,0.0,0.5344939231872559,0.47597822546958923,0.005066096782684326,0.12318825721740723,5,False
baseline_dev_conditioned_continuous,R-1284,(GI-UX) File & Print,software_support,0.13097165524959564,0.13097165524959564,0.0,0.091324200913242,0.091324200913242,0.0,0.59076988697052,0.5643976926803589,0.026262998580932617,0.040118515491485596,5,False
baseline_dev_conditioned_continuous,R-1308,(LF) IT Office Access Italy,offboarding,0.7990946769714355,0.7990946769714355,0.0,0.6829268292682926,0.6829268292682926,0.0,0.9739329218864441,0.9680458903312683,0.004464924335479736,0.008667409420013428,5,False
baseline_dev_conditioned_continuous,R-1310,(GI-UX) Account Management,offboarding,0.9979963302612305,0.9979963302612305,0.0,0.9821428571428571,0.9821428571428571,0.0,0.9756110906600952,0.9731753468513489,0.0010221600532531738,0.003857135772705078,5,False
baseline_dev_conditioned_continuous,R-1306,(BF) Employee Platform (SAP SF),other,0.18645110726356506,0.18645110726356506,0.0,0.20253164556962025,0.20253164556962025,0.0,0.4775533676147461,0.4692869186401367,0.0005273222923278809,0.016505658626556396,5,False
baseline_dev_conditioned_continuous,R-1314,"(GI-IaaS) Network Cloud (Azure, Remote Access)",vpn_access,0.16367200016975403,0.16367200016975403,0.0,0.13496932515337423,0.13496932515337423,0.0,0.5932087302207947,0.5386137366294861,0.03179198503494263,0.09077847003936768,5,False
baseline_dev_conditioned_continuous,R-1311,(GI-UX) Network Access,vpn_access,0.7204298973083496,0.7204298973083496,0.0,0.40255591054313106,0.40255591054313106,0.0,0.9966105818748474,0.9529701471328735,0.001420438289642334,0.19684350490570068,5,False
baseline_dev_conditioned_continuous,R-1320,(GI-UX) Account Management,onboarding,0.860256552696228,0.860256552696228,0.0,0.54,0.54,0.0,0.9816119074821472,0.9807049036026001,4.38690185546875e-05,0.0018216967582702637,5,False
baseline_dev_conditioned_continuous,R-1327,(GI-UX) Group,software_support,0.813029944896698,0.813029944896698,0.0,0.47706422018348627,0.47706422018348627,0.0,1.0,0.5726665258407593,0.45102572441101074,0.5722881555557251,5,False
baseline_dev_conditioned_continuous,R-1334,(GI-UX) Account Management,offboarding,0.9979963302612305,0.9979963302612305,0.0,0.9821428571428571,0.9821428571428571,0.0,0.9864462614059448,0.981307864189148,0.0031648874282836914,0.008681714534759521,5,False
baseline_dev_conditioned_continuous,R-1353,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,0.958499550819397,0.958499550819397,0.0,0.9268292682926829,0.9268292682926829,0.0,0.9661625027656555,0.9575745463371277,0.00739973783493042,0.014056742191314697,5,False
baseline_dev_conditioned_continuous,R-1356,(GI-UX) Account Management,offboarding,0.9979963302612305,0.9979963302612305,0.0,0.9821428571428571,0.9821428571428571,0.0,0.961226224899292,0.9566045999526978,0.0015866756439208984,0.00907444953918457,5,False
baseline_dev_conditioned_continuous,R-1348,(GI-CF) Robot Process Automation,admin_rights,0.5688817501068115,0.5688817501068115,0.0,0.17709563164108616,0.17709563164108616,0.0,0.6298385858535767,0.6159567832946777,0.002915799617767334,0.031948208808898926,5,False
baseline_dev_conditioned_continuous,R-1377,(GI-IaaS) Backend System Management (2nd level),other,0.5263667106628418,0.5263667106628418,0.0,0.443298969072165,0.443298969072165,0.0,0.9364035129547119,0.6708563566207886,0.25333845615386963,0.4653915464878082,5,False
baseline_dev_conditioned_continuous,R-1362,(GI-UX) Account Management,onboarding,0.8865868449211121,0.8865868449211121,0.0,0.5866666666666667,0.5866666666666667,0.0,0.9848543405532837,0.9834145307540894,0.0008413195610046387,0.0022859573364257812,5,False
baseline_dev_conditioned_continuous,R-1360,(GI-UX) Office365 & MS-Teams,other,0.681282639503479,0.681282639503479,0.0,0.17582417582417584,0.17582417582417584,0.0,0.5505341291427612,0.526731014251709,0.009398102760314941,0.05056905746459961,5,False
baseline_dev_conditioned_continuous,R-1383,(GI-IaaS) Admin - Local IT purchase,other,0.22252604365348816,0.22252604365348816,0.0,0.01834862385321101,0.01834862385321101,0.0,0.633757472038269,0.596015214920044,0.03711807727813721,0.05939215421676636,5,False
baseline_dev_conditioned_continuous,R-1382,(GI-UX) Group,software_license,0.6040294766426086,0.6040294766426086,0.0,0.1733333333333333,0.1733333333333333,0.0,0.7887844443321228,0.7419400811195374,0.0231589674949646,0.08110964298248291,5,False
baseline_dev_conditioned_continuous,R-138,(GI-UX) Group,software_license,0.5103580951690674,0.5103580951690674,0.0,0.16733067729083664,0.16733067729083664,0.0,0.488372266292572,0.47266334295272827,0.0017248094081878662,0.033301204442977905,5,False
baseline_dev_conditioned_continuous,R-1381,(GI-UX) Group,software_license,0.4512983560562134,0.4512983560562134,0.0,0.1990950226244344,0.1990950226244344,0.0,0.6655718684196472,0.627993643283844,0.008464336395263672,0.07330894470214844,5,False
baseline_dev_conditioned_continuous,R-1401,(GI-UX) Group,password_reset,0.807061493396759,0.807061493396759,0.0,0.25641025641025644,0.25641025641025644,0.0,0.7380269765853882,0.6788407564163208,0.044032514095306396,0.09887003898620605,5,False
baseline_dev_conditioned_continuous,R-1398,(GI-UX) File & Print,onboarding,0.7211082577705383,0.7211082577705383,0.0,0.5714285714285714,0.5714285714285714,0.0,0.9884189963340759,0.9847582578659058,0.0034037232398986816,0.005223393440246582,5,False
baseline_dev_conditioned_continuous,R-1387,(GI-CF) Robot Process Automation,admin_rights,0.6286194324493408,0.6286194324493408,0.0,0.14765100671140938,0.14765100671140938,0.0,0.979604959487915,0.8839749097824097,0.018939077854156494,0.20125025510787964,5,False
baseline_dev_conditioned_continuous,R-1388,(GI-IaaS) Admin - License & Asset Management,software_license,0.6163221597671509,0.6163221597671509,0.0,0.20816326530612247,0.20816326530612247,0.0,0.9482884407043457,0.8356087803840637,0.002236604690551758,0.18901348114013672,5,False
baseline_dev_conditioned_continuous,R-1404,(GI-CF) Robot Process Automation,admin_rights,0.5365395545959473,0.5365395545959473,0.0,0.08684863523573202,0.08684863523573202,0.0,0.7922060489654541,0.7258960604667664,0.010938405990600586,0.10807836055755615,5,False
baseline_dev_conditioned_continuous,R-1405,(BF) Purchasing Poland,other,0.5698838829994202,0.5698838829994202,0.0,0.32500000000000007,0.32500000000000007,0.0,0.5303983688354492,0.47737759351730347,0.050997763872146606,0.08397248387336731,5,False
baseline_dev_conditioned_continuous,R-1415,(GI-UX) Account Management,onboarding,0.9262531399726868,0.9262531399726868,0.0,0.7717041800643086,0.7717041800643086,0.0,0.9791168570518494,0.9732568860054016,0.005159199237823486,0.008633196353912354,5,False
