fraction,n_keep,seed,lift,routing,mean_delta_top1,mean_delta_best5,pct_top1_changed,coverage_global,coverage_class,coverage_team,coverage_intersection
0.02,17,1002,laplace_eb,M1_global,-0.06686835660129131,-0.04890312628125696,0.5391849529780565,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace_eb,M2_team,-3.101707065367026e-06,-0.0042048719329146386,0.22884012539184953,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace_eb,M4_intersection,0.014913518600703033,0.003886844110339413,0.1724137931034483,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace_eb,M5_backoff2,-0.06594087741685138,-0.044672380887602565,0.46394984326018807,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1003,laplace,M1_global,-0.06110249779721413,-0.03976419390555833,0.5705329153605015,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace,M2_team,-0.000582059068739601,-0.008863100063838182,0.2946708463949843,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace,M4_intersection,0.008877599267376628,0.0022290998304899208,0.1974921630094044,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace,M5_backoff2,-0.03621899037618996,-0.037114881656386635,0.47962382445141066,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace_eb,M1_global,-0.05223940345560869,-0.05249485102566806,0.6238244514106583,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace_eb,M2_team,0.0030314298375833746,-0.014323284540056809,0.3385579937304075,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace_eb,M4_intersection,0.01933840011774933,0.002711369512970545,0.22570532915360503,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace_eb,M5_backoff2,-0.039566368191593496,-0.046186571631312,0.5391849529780565,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1004,laplace,M1_global,-0.040415814374121006,-0.04616150217930725,0.4827586206896552,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace,M2_team,-0.004690676927566528,-0.009269430205739778,0.14420062695924765,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace,M4_intersection,0.006277206129041211,0.0025874331453377176,0.08463949843260188,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace,M5_backoff2,-0.04048796687100001,-0.03756652188525304,0.4106583072100313,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace_eb,M1_global,-0.06778409230438145,-0.05815631767799114,0.5203761755485894,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace_eb,M2_team,-0.004135245941929683,-0.011042828376764041,0.1974921630094044,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace_eb,M4_intersection,0.016827695842446953,0.003119170852589383,0.12225705329153605,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
