fraction,n_keep,lift,routing,mean_delta_top1_mean,mean_delta_top1_std,mean_delta_top1_count,mean_delta_best5_mean,mean_delta_best5_std,mean_delta_best5_count,pct_top1_changed_mean,pct_top1_changed_std,pct_top1_changed_count,coverage_global_mean,coverage_global_std,coverage_global_count,coverage_class_mean,coverage_class_std,coverage_class_count,coverage_team_mean,coverage_team_std,coverage_team_count,coverage_intersection_mean,coverage_intersection_std,coverage_intersection_count,mean_delta_top1_ci_low,mean_delta_top1_ci_high,mean_delta_best5_ci_low,mean_delta_best5_ci_high,pct_top1_changed_ci_low,pct_top1_changed_ci_high,coverage_global_ci_low,coverage_global_ci_high,coverage_class_ci_low,coverage_class_ci_high,coverage_team_ci_low,coverage_team_ci_high,coverage_intersection_ci_low,coverage_intersection_ci_high
0.02,17,laplace,M4_intersection,-0.017276375822512707,0.015297553352321785,10,-0.010282126153150696,0.012225063805150942,10,0.15109717868338557,0.04922949948039333,10,0.8946489028213167,0.04694966242991438,10,0.5502068965517242,0.05859919140434107,10,0.4257115987460815,0.059788266602395564,10,0.2770376175548589,0.05323349483377015,10,-0.026757897621883797,-0.007794854023141616,-0.01785929920152242,-0.0027049531047789715,0.12058441878347431,0.18160993858329683,0.8655492005650219,0.9237486050776115,0.513886741430876,0.5865270516725724,0.38865444718195996,0.46276875031020304,0.24404315562369694,0.31003207948602085
0.02,17,laplace,M5_backoff2,-0.053729183053989014,0.01993919929909938,10,-0.043002949164578905,0.01837735759746616,10,0.4413793103448276,0.03898030853137705,10,0.8946489028213167,0.04694966242991438,10,0.5502068965517242,0.05859919140434107,10,0.4257115987460815,0.059788266602395564,10,0.2770376175548589,0.05323349483377015,10,-0.06608762681700565,-0.04137073929097237,-0.05439335341172391,-0.0316125449174339,0.4172190648091997,0.4655395558804555,0.8655492005650219,0.9237486050776115,0.513886741430876,0.5865270516725724,0.38865444718195996,0.46276875031020304,0.24404315562369694,0.31003207948602085
0.02,17,laplace_eb,M1_global,-0.073413035030649,0.018003898467507582,10,-0.050955122284194146,0.01721214793109695,10,0.5595611285266457,0.04020612958740016,10,0.8946489028213167,0.04694966242991438,10,0.5502068965517242,0.05859919140434107,10,0.4257115987460815,0.059788266602395564,10,0.2770376175548589,0.05323349483377015,10,-0.08457196691091783,-0.062254103150380165,-0.061623322097854316,-0.040286922470533976,0.5346411112290159,0.5844811458242756,0.8655492005650219,0.9237486050776115,0.513886741430876,0.5865270516725724,0.38865444718195996,0.46276875031020304,0.24404315562369694,0.31003207948602085
0.02,17,laplace_eb,M2_team,-0.03142943702357877,0.017703999726639708,10,-0.02279921459927454,0.015789322485915944,10,0.2699059561128527,0.04138907244757959,10,0.8946489028213167,0.04694966242991438,10,0.5502068965517242,0.05859919140434107,10,0.4257115987460815,0.059788266602395564,10,0.2770376175548589,0.05323349483377015,10,-0.04240248973849002,-0.02045638430866752,-0.032585538065490166,-0.013012891133058917,0.24425274323434265,0.2955591689913627,0.8655492005650219,0.9237486050776115,0.513886741430876,0.5865270516725724,0.38865444718195996,0.46276875031020304,0.24404315562369694,0.31003207948602085
0.02,17,laplace_eb,M4_intersection,-0.017825168762414433,0.018104843080907183,10,-0.01544402506097357,0.01623268329532924,10,0.18369905956112853,0.04643074299518936,10,0.8946489028213167,0.04694966242991438,10,0.5502068965517242,0.05859919140434107,10,0.4257115987460815,0.059788266602395564,10,0.2770376175548589,0.05323349483377015,10,-0.02904666676227337,-0.006603670762555493,-0.025505146403857558,-0.005382903718089584,0.154920986902662,0.21247713221959505,0.8655492005650219,0.9237486050776115,0.513886741430876,0.5865270516725724,0.38865444718195996,0.46276875031020304,0.24404315562369694,0.31003207948602085
0.02,17,laplace_eb,M5_backoff2,-0.06851007932487607,0.01803057525079897,10,-0.051238678253276215,0.01606799937610127,10,0.45799373040752356,0.041782912890183946,10,0.8946489028213167,0.04694966242991438,10,0.5502068965517242,0.05859919140434107,10,0.4257115987460815,0.059788266602395564,10,0.2770376175548589,0.05323349483377015,10,-0.07968554564673101,-0.05733461300302113,-0.061197727445522536,-0.041279629061029895,0.4320964126936831,0.483891048121364,0.8655492005650219,0.9237486050776115,0.513886741430876,0.5865270516725724,0.38865444718195996,0.46276875031020304,0.24404315562369694,0.31003207948602085
0.05,43,laplace,M1_global,-0.07790500764562792,0.010563076920003724,10,-0.04974261581383903,0.010466511760880225,10,0.6404388714733542,0.029924125547608506,10,0.9780564263322884,0.0237128589673584,10,0.7505391849529781,0.03292309806054448,10,0.6565203761755486,0.03792416264024654,10,0.4765235109717868,0.04280653367948669,10,-0.08445207055031445,-0.0713579447409414,-0.05622982701281797,-0.043255404614860084,0.6218917063043761,0.6589860366423324,0.963359044074733,0.9927538085898437,0.7301332373629011,0.7709451325430551,0.6330147366451712,0.680026015705926,0.4499917465196651,0.5030552754239085
0.05,43,laplace,M2_team,-0.03789391807721326,0.01796050899067379,10,-0.03364194534882482,0.016852177570250072,10,0.40501567398119126,0.04013953947731493,10,0.9780564263322884,0.0237128589673584,10,0.7505391849529781,0.03292309806054448,10,0.6565203761755486,0.03792416264024654,10,0.4765235109717868,0.04280653367948669,10,-0.04902595688111963,-0.026761879273306897,-0.04408703322132094,-0.023196857476328707,0.38013692966139356,0.42989441830098896,0.963359044074733,0.9927538085898437,0.7301332373629011,0.7709451325430551,0.6330147366451712,0.680026015705926,0.4499917465196651,0.5030552754239085
0.05,43,laplace,M4_intersection,-0.021048155285674948,0.014411930769583803,10,-0.021620895851368442,0.014991653791038374,10,0.27774294670846394,0.04531199497185976,10,0.9780564263322884,0.0237128589673584,10,0.7505391849529781,0.03292309806054448,10,0.6565203761755486,0.03792416264024654,10,0.4765235109717868,0.04280653367948669,10,-0.029980762521334383,-0.012115548050015513,-0.030912819138354773,-0.012328972564382111,0.24965828125877784,0.3058276121581501,0.963359044074733,0.9927538085898437,0.7301332373629011,0.7709451325430551,0.6330147366451712,0.680026015705926,0.4499917465196651,0.5030552754239085
0.05,43,laplace,M5_backoff2,-0.07343640901311813,0.006747211585873392,10,-0.0565944457829559,0.016914166832108328,10,0.5921630094043887,0.04034709952555394,10,0.9780564263322884,0.0237128589673584,10,0.7505391849529781,0.03292309806054448,10,0.6565203761755486,0.03792416264024654,10,0.4765235109717868,0.04280653367948669,10,-0.07761837408053972,-0.06925444394569653,-0.06707795499800918,-0.046110936567902626,0.5671556180338678,0.6171704007749096,0.963359044074733,0.9927538085898437,0.7301332373629011,0.7709451325430551,0.6330147366451712,0.680026015705926,0.4499917465196651,0.5030552754239085
0.05,43,laplace_eb,M1_global,-0.07954554983697901,0.013288304828555884,10,-0.053283497037185025,0.01438065465771846,10,0.6391849529780564,0.026618093686963988,10,0.9780564263322884,0.0237128589673584,10,0.7505391849529781,0.03292309806054448,10,0.6565203761755486,0.03792416264024654,10,0.4765235109717868,0.04280653367948669,10,-0.08778172649914558,-0.07130937317481244,-0.06219671913787411,-0.04437027493649594,0.6226868875856356,0.6556830183704773,0.963359044074733,0.9927538085898437,0.7301332373629011,0.7709451325430551,0.6330147366451712,0.680026015705926,0.4499917465196651,0.5030552754239085
0.05,43,laplace_eb,M2_team,-0.04355991666313249,0.014769728287918057,10,-0.04044517271664449,0.01332175758234134,10,0.4238244514106583,0.0352128157387371,10,0.9780564263322884,0.0237128589673584,10,0.7505391849529781,0.03292309806054448,10,0.6565203761755486,0.03792416264024654,10,0.4765235109717868,0.04280653367948669,10,-0.052714289098213976,-0.034405544228051005,-0.04870208361042057,-0.03218826182286841,0.40199932210046047,0.4456495807208561,0.963359044074733,0.9927538085898437,0.7301332373629011,0.7709451325430551,0.6330147366451712,0.680026015705926,0.4499917465196651,0.5030552754239085
0.05,43,laplace_eb,M4_intersection,-0.021104186919275496,0.014163602716728736,10,-0.023745049129832874,0.01328734872908542,10,0.3047021943573668,0.04353242725376544,10,0.9780564263322884,0.0237128589673584,10,0.7505391849529781,0.03292309806054448,10,0.6565203761755486,0.03792416264024654,10,0.4765235109717868,0.04280653367948669,10,-0.02988287883316334,-0.012325495005387653,-0.03198063319540817,-0.015509465064257582,0.27772051640665923,0.33168387230807433,0.963359044074733,0.9927538085898437,0.7301332373629011,0.7709451325430551,0.6330147366451712,0.680026015705926,0.4499917465196651,0.5030552754239085
0.05,43,laplace_eb,M5_backoff2,-0.07759680358874013,0.009617824080222626,10,-0.05929172977244592,0.016443980944136422,10,0.5758620689655173,0.027009018236495076,10,0.9780564263322884,0.0237128589673584,10,0.7505391849529781,0.03292309806054448,10,0.6565203761755486,0.03792416264024654,10,0.4765235109717868,0.04280653367948669,10,-0.08355799271349036,-0.0716356144639899,-0.06948381475488584,-0.049099644790006,0.5591217060270169,0.5926024319040176,0.963359044074733,0.9927538085898437,0.7301332373629011,0.7709451325430551,0.6330147366451712,0.680026015705926,0.4499917465196651,0.5030552754239085
