fraction,n_keep,seed,lift,routing,mean_delta_top1,mean_delta_best5,pct_top1_changed,coverage_global,coverage_class,coverage_team,coverage_intersection
0.01,8,1001,laplace_eb,M4_intersection,-0.0008213794717220677,5.529442550994012e-05,0.0219435736677116,0.7923510971786834,0.33717868338557994,0.12300940438871476,0.06376175548589341
0.01,8,1001,laplace_eb,M5_backoff2,-0.01642658986548271,-0.016407050939749774,0.2946708463949843,0.7923510971786834,0.33717868338557994,0.12300940438871476,0.06376175548589341
0.01,8,1002,laplace,M1_global,-0.05001715168964153,-0.03955042268788927,0.3448275862068966,0.6212539184952979,0.35460815047021943,0.287460815047022,0.21388714733542322
0.01,8,1002,laplace,M2_team,-0.03766541888347614,-0.026652856867141486,0.1755485893416928,0.6212539184952979,0.35460815047021943,0.287460815047022,0.21388714733542322
0.01,8,1002,laplace,M4_intersection,-0.0414633124973333,-0.028718509363903896,0.14420062695924765,0.6212539184952979,0.35460815047021943,0.287460815047022,0.21388714733542322
0.01,8,1002,laplace,M5_backoff2,-0.012009303397893158,-0.006083369722186959,0.20689655172413793,0.6212539184952979,0.35460815047021943,0.287460815047022,0.21388714733542322
0.01,8,1002,laplace_eb,M1_global,-0.049523173174514296,-0.049277484814014554,0.3981191222570533,0.6212539184952979,0.35460815047021943,0.287460815047022,0.21388714733542322
0.01,8,1002,laplace_eb,M2_team,-0.04465827112287563,-0.047503271166433735,0.1755485893416928,0.6212539184952979,0.35460815047021943,0.287460815047022,0.21388714733542322
0.01,8,1002,laplace_eb,M4_intersection,-0.042254571256966425,-0.044764861324364115,0.15047021943573669,0.6212539184952979,0.35460815047021943,0.287460815047022,0.21388714733542322
0.01,8,1002,laplace_eb,M5_backoff2,-0.03862852848435644,-0.013776919731525792,0.25705329153605017,0.6212539184952979,0.35460815047021943,0.287460815047022,0.21388714733542322
0.01,8,1003,laplace,M1_global,-0.06974780310797841,-0.05301438243972097,0.3793103448275862,0.8137617554858935,0.4448275862068965,0.28626959247648903,0.19253918495297806
0.01,8,1003,laplace,M2_team,-0.034050584867082796,-0.009686055228254265,0.1536050156739812,0.8137617554858935,0.4448275862068965,0.28626959247648903,0.19253918495297806
0.01,8,1003,laplace,M4_intersection,-0.0014003909026567465,-6.797713545796265e-05,0.08463949843260188,0.8137617554858935,0.4448275862068965,0.28626959247648903,0.19253918495297806
0.01,8,1003,laplace,M5_backoff2,-0.06083573856417288,-0.03518638743502219,0.2727272727272727,0.8137617554858935,0.4448275862068965,0.28626959247648903,0.19253918495297806
0.01,8,1003,laplace_eb,M1_global,-0.08245935616868791,-0.05524334199376241,0.44200626959247646,0.8137617554858935,0.4448275862068965,0.28626959247648903,0.19253918495297806
0.01,8,1003,laplace_eb,M2_team,-0.03562370110828675,-0.009379177631629298,0.23197492163009403,0.8137617554858935,0.4448275862068965,0.28626959247648903,0.19253918495297806
0.01,8,1003,laplace_eb,M4_intersection,0.0007547393768184984,-0.008584540746055053,0.12539184952978055,0.8137617554858935,0.4448275862068965,0.28626959247648903,0.19253918495297806
0.01,8,1003,laplace_eb,M5_backoff2,-0.07334404466761317,-0.034303726447413335,0.2852664576802508,0.8137617554858935,0.4448275862068965,0.28626959247648903,0.19253918495297806
0.01,8,1004,laplace,M1_global,-0.008996579282242676,-0.003940684388050091,0.4169278996865204,0.7103134796238244,0.2757680250783699,0.15219435736677114,0.07125391849529782
0.01,8,1004,laplace,M2_team,0.003678913540600983,-0.001040617406928801,0.05329153605015674,0.7103134796238244,0.2757680250783699,0.15219435736677114,0.07125391849529782
0.01,8,1004,laplace,M4_intersection,-0.00021629269033390152,-3.742069286238811e-05,0.01567398119122257,0.7103134796238244,0.2757680250783699,0.15219435736677114,0.07125391849529782
0.01,8,1004,laplace,M5_backoff2,-0.006631827548286384,-0.0029978881995879744,0.29153605015673983,0.7103134796238244,0.2757680250783699,0.15219435736677114,0.07125391849529782
0.01,8,1004,laplace_eb,M1_global,-0.02329218712252883,-0.020239907512470474,0.3949843260188088,0.7103134796238244,0.2757680250783699,0.15219435736677114,0.07125391849529782
0.01,8,1004,laplace_eb,M2_team,-0.001018581719234072,-0.0033589634215196473,0.07210031347962383,0.7103134796238244,0.2757680250783699,0.15219435736677114,0.07125391849529782
0.01,8,1004,laplace_eb,M4_intersection,0.001566720933749758,-0.0001407276874051946,0.034482758620689655,0.7103134796238244,0.2757680250783699,0.15219435736677114,0.07125391849529782
0.01,8,1004,laplace_eb,M5_backoff2,-0.024637979563313966,-0.02235900444857379,0.2413793103448276,0.7103134796238244,0.2757680250783699,0.15219435736677114,0.07125391849529782
0.01,8,1005,laplace,M1_global,-0.05096182120864668,-0.06484874139385163,0.41379310344827586,0.8203448275862069,0.43692789968652035,0.29677115987460817,0.2452037617554859
0.01,8,1005,laplace,M2_team,-0.00048041560900248704,-0.0051163500379245485,0.13166144200626959,0.8203448275862069,0.43692789968652035,0.29677115987460817,0.2452037617554859
0.01,8,1005,laplace,M4_intersection,0.0023037763224873797,0.00021033731747570455,0.09404388714733543,0.8203448275862069,0.43692789968652035,0.29677115987460817,0.2452037617554859
0.01,8,1005,laplace,M5_backoff2,-0.017402870749885387,-0.000937279208700485,0.2852664576802508,0.8203448275862069,0.43692789968652035,0.29677115987460817,0.2452037617554859
0.01,8,1005,laplace_eb,M1_global,-0.06723515847026368,-0.07143853305836083,0.4827586206896552,0.8203448275862069,0.43692789968652035,0.29677115987460817,0.2452037617554859
0.01,8,1005,laplace_eb,M2_team,-0.0006956821745465916,-0.00878698381136951,0.18181818181818182,0.8203448275862069,0.43692789968652035,0.29677115987460817,0.2452037617554859
0.01,8,1005,laplace_eb,M4_intersection,0.007886945267082382,0.0006449202011371481,0.14733542319749215,0.8203448275862069,0.43692789968652035,0.29677115987460817,0.2452037617554859
0.01,8,1005,laplace_eb,M5_backoff2,-0.04815041649864759,-0.012473960374963695,0.41379310344827586,0.8203448275862069,0.43692789968652035,0.29677115987460817,0.2452037617554859
