retriever,routing,lift,split,n,minilm_d_proxy_top1,minilm_fb_proxy_top1,minilm_d_proxy_best5,minilm_fb_proxy_best5,minilm_d_proxy_mean5,minilm_fb_proxy_mean5,minilm_d_same_reply_hit1,minilm_fb_same_reply_hit1,minilm_d_same_reply_hit5,minilm_fb_same_reply_hit5,minilm_d_group_hit1,minilm_fb_group_hit1,minilm_d_group_hit5,minilm_fb_group_hit5,bge_d_proxy_top1,bge_fb_proxy_top1,bge_d_proxy_best5,bge_fb_proxy_best5,bge_d_proxy_mean5,bge_fb_proxy_mean5,bge_d_same_reply_hit1,bge_fb_same_reply_hit1,bge_d_same_reply_hit5,bge_fb_same_reply_hit5,bge_d_group_hit1,bge_fb_group_hit1,bge_d_group_hit5,bge_fb_group_hit5,primary_ci_lo,primary_ci_hi,primary_wilcoxon_p,pct_top1_changed,pct_improved,pct_worsened
dense_minilm,M1_global,laplace|abs,dev,319,-0.05366657437248663,0.7450952705778299,-0.052031096713296296,0.8283521374191236,-0.055871307319701656,0.7113558031011338,-0.018808777429467086,0.2884012539184953,-0.0219435736677116,0.4263322884012539,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.025117130488811243,0.8628977908049258,-0.02418421764732528,0.9054976850280941,-0.026561367025943385,0.8475925971534932,-0.018808777429467086,0.2884012539184953,-0.0219435736677116,0.4263322884012539,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.07633423573048463,-0.031518383697843114,1.1639547888930225e-05,0.40752351097178685,0.11598746081504702,0.26959247648902823
dense_minilm,M1_global,laplace_eb_k2|abs,dev,319,-0.09259146766088973,0.7061703772894268,-0.07392142974657699,0.8064618043858429,-0.0822999773891555,0.68492713303168,-0.034482758620689655,0.2727272727272727,-0.03761755485893417,0.4106583072100313,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.04150924563034201,0.846505675663395,-0.036492141249785226,0.8931897614256341,-0.03727935343326819,0.8368746107461683,-0.034482758620689655,0.2727272727272727,-0.03761755485893417,0.4106583072100313,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.1210412568330975,-0.06564997029184222,5.540075936943978e-09,0.6144200626959248,0.18495297805642633,0.4012539184952978
dense_minilm,M1_global,laplace_eb_k10|abs,dev,319,-0.08001643630638018,0.7187454086439363,-0.06420591496935459,0.8161773191630654,-0.07675474771184608,0.6904723627089894,-0.0219435736677116,0.2852664576802508,-0.03134796238244514,0.4169278996865204,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.0362081068062857,0.8518068144874513,-0.03222442850423831,0.897457474171181,-0.034861805371729934,0.8392921588077067,-0.0219435736677116,0.2852664576802508,-0.03134796238244514,0.4169278996865204,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.10730887126866552,-0.054301106784095686,7.294692599304248e-08,0.5799373040752351,0.1786833855799373,0.3667711598746082
dense_minilm,M1_global,tanh_s3.5|abs,dev,319,-0.007513432994157917,0.7912484119561586,-0.010944692038443395,0.8694385420939765,-0.0049145617221590145,0.7623125486986764,-0.006269592476489028,0.30094043887147337,-0.04075235109717868,0.40752351097178685,-0.009404388714733543,0.047021943573667714,-0.003134796238244514,0.07210031347962383,-0.0025235016517878325,0.8854914196419492,-0.005056160183909544,0.9246257424915099,-0.0027095334843782043,0.8714444306950584,-0.006269592476489028,0.30094043887147337,-0.04075235109717868,0.40752351097178685,-0.009404388714733543,0.047021943573667714,-0.003134796238244514,0.07210031347962383,-0.018164534108905957,0.0013901498005214515,0.13796393294386602,0.26959247648902823,0.109717868338558,0.15987460815047022
dense_minilm,M1_global,bayesian_lcb_k1|abs,dev,319,-0.036160147115354625,0.7626016978349618,-0.037475072478052214,0.8429081616543678,-0.037793675457422266,0.7294334349634132,-0.01567398119122257,0.29153605015673983,-0.003134796238244514,0.445141065830721,-0.003134796238244514,0.05329153605015674,-0.003134796238244514,0.07210031347962383,-0.01701045279218859,0.8710044685015484,-0.016247321445740127,0.9134345812296792,-0.017854346470399338,0.8562996177090374,-0.01567398119122257,0.29153605015673983,-0.003134796238244514,0.445141065830721,-0.003134796238244514,0.05329153605015674,-0.003134796238244514,0.07210031347962383,-0.054456658043597936,-0.01857704775740735,0.000445517559149492,0.2852664576802508,0.08150470219435736,0.18808777429467086
dense_minilm,M1_global,laplace|std0.5,dev,319,-0.0002877238589020732,0.7984741210914144,-0.0004447200642110412,0.8799385140682089,0.0017788468950594464,0.7690059573158948,0.003134796238244514,0.3103448275862069,0.0,0.4482758620689655,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-5.504741190369226e-05,0.8879598738818333,-0.0006217648243081981,0.9290601378511112,0.0007779135973102263,0.8749318777767469,0.003134796238244514,0.3103448275862069,0.0,0.4482758620689655,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.0034908809678681593,0.0031680048960129647,0.33947890807294845,0.08463949843260188,0.03134796238244514,0.047021943573667714
dense_minilm,M1_global,laplace_eb_k2|std0.5,dev,319,0.003067998583413964,0.8018298435337304,-0.0015302903973570439,0.8788529437350628,0.0008905301273429662,0.7681176405481783,0.0,0.3072100313479624,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,0.0012270690505407447,0.8892419903442778,-0.001216414206453999,0.9284654884689654,8.617288266603674e-05,0.8742401370621027,0.0,0.3072100313479624,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.0024637352897082,0.00915660688122238,0.5310138434457455,0.14733542319749215,0.08150470219435736,0.05956112852664577
dense_minilm,M1_global,laplace_eb_k10|std0.5,dev,319,0.002557042530711542,0.801318887481028,-0.0015126251875419976,0.8788706089448779,0.001041398648184296,0.7682685090690198,0.003134796238244514,0.3103448275862069,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,0.0011278323618969573,0.889142753655634,-0.0012736298073795522,0.9284082728680398,3.11516855951396e-05,0.8741851158650318,0.003134796238244514,0.3103448275862069,0.006269592476489028,0.45454545454545453,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,-0.002995881704514303,0.008632390152044053,0.6743927287460231,0.14420062695924765,0.07836990595611286,0.05956112852664577
dense_minilm,M1_global,tanh_s3.5|std0.5,dev,319,0.0013934422436179038,0.8001552871939344,-0.0004642209662912781,0.8799190131661286,-0.00047369933801011226,0.7667534110828252,0.006269592476489028,0.31347962382445144,0.0,0.4482758620689655,-0.003134796238244514,0.05329153605015674,-0.003134796238244514,0.07210031347962383,0.0009609417855552745,0.8889758630792923,-0.0005077652422985687,0.9291741374331208,-0.0003651646611085119,0.8737887995183281,0.006269592476489028,0.31347962382445144,0.0,0.4482758620689655,-0.003134796238244514,0.05329153605015674,-0.003134796238244514,0.07210031347962383,-0.0014375368115670255,0.004555157798584724,0.9291670099771987,0.08150470219435736,0.04075235109717868,0.04075235109717868
dense_minilm,M1_global,bayesian_lcb_k1|std0.5,dev,319,0.0003209142101969465,0.7990827591605134,-8.157839222014137e-05,0.8803016557401998,0.00028609452202775927,0.7675132049428631,0.0,0.3072100313479624,0.0,0.4482758620689655,-0.006269592476489028,0.050156739811912224,0.0,0.07523510971786834,0.0003953643353381501,0.8884102856290752,-0.0002116041497377019,0.9294702985256816,0.00011055615254704282,0.8742645203319835,0.0,0.3072100313479624,0.0,0.4482758620689655,-0.006269592476489028,0.050156739811912224,0.0,0.07523510971786834,-0.0015305226779656724,0.0026278123446392787,0.3793746688088797,0.050156739811912224,0.018808777429467086,0.03134796238244514
