lift,routing,train_gain,dev_gain,dev_pct_improved,dev_pct_worsened,min_evidence,w_global,w_class,w_team,w_intersection
laplace_eb_k2|absolute1,M1_global,-0.07928498596131191,-0.09259146766088973,0.18495297805642633,0.4012539184952978,,,,,
laplace_eb_k2|absolute1,M2_team,-0.0653617427684897,-0.07446185355789983,0.1724137931034483,0.3573667711598746,,,,,
laplace_eb_k2|absolute1,M3_class,-0.05161256093642163,-0.05776703272446943,0.18808777429467086,0.2852664576802508,,,,,
laplace_eb_k2|absolute1,M4_intersection,-0.04824316413576687,-0.046297758829350756,0.18808777429467086,0.25705329153605017,,,,,
laplace_eb_k2|absolute1,M5_backoff,-0.050164815927601095,-0.04335713604914731,0.20376175548589343,0.26332288401253917,1.0,,,,
laplace_eb_k2|absolute1,M5_backoff,-0.05346521806286898,-0.048870433589040675,0.20376175548589343,0.26959247648902823,2.0,,,,
laplace_eb_k2|absolute1,M5_backoff,-0.05444987222434558,-0.05555320728488477,0.19122257053291536,0.2852664576802508,3.0,,,,
laplace_eb_k2|absolute1,M5_backoff,-0.05790158864222085,-0.058590443401968215,0.19435736677115986,0.29153605015673983,5.0,,,,
laplace_eb_k2|absolute1,M5_backoff,-0.05590389844837359,-0.0658410686801033,0.20689655172413793,0.3103448275862069,8.0,,,,
laplace_eb_k2|absolute1,M6_blend,-0.015578548943704517,-0.018693453220644713,0.11598746081504702,0.13479623824451412,,0.0,0.0,0.0,0.25
laplace_eb_k2|absolute1,M6_blend,-0.03422556649087366,-0.036891295373159515,0.13166144200626959,0.18808777429467086,,0.0,0.0,0.0,0.5
laplace_eb_k2|absolute1,M6_blend,-0.04057773626526152,-0.04490085676032174,0.16300940438871472,0.22570532915360503,,0.0,0.0,0.0,0.75
laplace_eb_k2|absolute1,M6_blend,-0.04824316413576687,-0.046297758829350756,0.18808777429467086,0.25705329153605017,,0.0,0.0,0.0,1.0
laplace_eb_k2|absolute1,M6_blend,-0.021727543884298525,-0.023555211115593448,0.11285266457680251,0.15047021943573669,,0.0,0.0,0.25,0.0
laplace_eb_k2|absolute1,M6_blend,-0.03547948072314398,-0.02442860578808665,0.14733542319749215,0.20689655172413793,,0.0,0.0,0.25,0.25
laplace_eb_k2|absolute1,M6_blend,-0.046251926692054184,-0.03498334284626578,0.1786833855799373,0.22884012539184953,,0.0,0.0,0.25,0.5
laplace_eb_k2|absolute1,M6_blend,-0.05093797368627542,-0.04297662265949115,0.19435736677115986,0.26959247648902823,,0.0,0.0,0.25,0.75
laplace_eb_k2|absolute1,M6_blend,-0.05299874611733511,-0.05270054645626149,0.1974921630094044,0.30407523510971785,,0.0,0.0,0.25,1.0
laplace_eb_k2|absolute1,M6_blend,-0.0455939117100425,-0.03877272389151833,0.14106583072100312,0.23824451410658307,,0.0,0.0,0.5,0.0
laplace_eb_k2|absolute1,M6_blend,-0.04633690945296028,-0.032082600641680364,0.1724137931034483,0.25391849529780564,,0.0,0.0,0.5,0.25
laplace_eb_k2|absolute1,M6_blend,-0.05372819882167338,-0.04794072192804567,0.18808777429467086,0.2884012539184953,,0.0,0.0,0.5,0.5
laplace_eb_k2|absolute1,M6_blend,-0.05674699798108615,-0.055948792007929855,0.1974921630094044,0.3166144200626959,,0.0,0.0,0.5,0.75
laplace_eb_k2|absolute1,M6_blend,-0.06159273480942392,-0.059026594691235446,0.21630094043887146,0.3448275862068966,,0.0,0.0,0.5,1.0
laplace_eb_k2|absolute1,M6_blend,-0.06031165061362622,-0.06140208831728439,0.16300940438871472,0.3072100313479624,,0.0,0.0,0.75,0.0
laplace_eb_k2|absolute1,M6_blend,-0.05627707842390577,-0.05851470343885377,0.1786833855799373,0.31347962382445144,,0.0,0.0,0.75,0.25
laplace_eb_k2|absolute1,M6_blend,-0.05834219999137231,-0.06007317903226819,0.1974921630094044,0.329153605015674,,0.0,0.0,0.75,0.5
laplace_eb_k2|absolute1,M6_blend,-0.06421845146865374,-0.05829892883246595,0.21630094043887146,0.3510971786833856,,0.0,0.0,0.75,0.75
laplace_eb_k2|absolute1,M6_blend,-0.06715232785817676,-0.06888289627003072,0.23824451410658307,0.36363636363636365,,0.0,0.0,0.75,1.0
laplace_eb_k2|absolute1,M6_blend,-0.0653617427684897,-0.07446185355789983,0.1724137931034483,0.3573667711598746,,0.0,0.0,1.0,0.0
laplace_eb_k2|absolute1,M6_blend,-0.060511162269336505,-0.07172704790499891,0.19122257053291536,0.3542319749216301,,0.0,0.0,1.0,0.25
laplace_eb_k2|absolute1,M6_blend,-0.06780375360595041,-0.06234981608942011,0.21630094043887146,0.3667711598746082,,0.0,0.0,1.0,0.5
laplace_eb_k2|absolute1,M6_blend,-0.07276272363265963,-0.06722816169775765,0.23824451410658307,0.3793103448275862,,0.0,0.0,1.0,0.75
laplace_eb_k2|absolute1,M6_blend,-0.07443083962133888,-0.07310303315800559,0.2445141065830721,0.39184952978056425,,0.0,0.0,1.0,1.0
laplace_eb_k2|absolute1,M6_blend,-0.017274089098180345,-0.02644101254712078,0.11598746081504702,0.14733542319749215,,0.0,0.25,0.0,0.0
laplace_eb_k2|absolute1,M6_blend,-0.03493834970675935,-0.04577136641152226,0.13479623824451412,0.20689655172413793,,0.0,0.25,0.0,0.25
laplace_eb_k2|absolute1,M6_blend,-0.044597175876039306,-0.04800971187534377,0.15047021943573669,0.2413793103448276,,0.0,0.25,0.0,0.5
laplace_eb_k2|absolute1,M6_blend,-0.047707455784320014,-0.04988631831487892,0.18808777429467086,0.2727272727272727,,0.0,0.25,0.0,0.75
laplace_eb_k2|absolute1,M6_blend,-0.05505159162281925,-0.05183843746314228,0.2006269592476489,0.30094043887147337,,0.0,0.25,0.0,1.0
laplace_eb_k2|absolute1,M6_blend,-0.039251953989250375,-0.04747749373410189,0.14106583072100312,0.2225705329153605,,0.0,0.25,0.25,0.0
laplace_eb_k2|absolute1,M6_blend,-0.0491254849482438,-0.047621489610511304,0.1536050156739812,0.2476489028213166,,0.0,0.25,0.25,0.25
laplace_eb_k2|absolute1,M6_blend,-0.05393241137342532,-0.05051155898684992,0.18495297805642633,0.28213166144200624,,0.0,0.25,0.25,0.5
laplace_eb_k2|absolute1,M6_blend,-0.05651439124917726,-0.05164156771238695,0.1974921630094044,0.3103448275862069,,0.0,0.25,0.25,0.75
laplace_eb_k2|absolute1,M6_blend,-0.06552997839707109,-0.0592459117801025,0.21316614420062696,0.3385579937304075,,0.0,0.25,0.25,1.0
laplace_eb_k2|absolute1,M6_blend,-0.051163815206143756,-0.059814681488798704,0.14733542319749215,0.2884012539184953,,0.0,0.25,0.5,0.0
